,prereq,topic,platform,head,url,image
190,UX/UI Design,User research,youtube,User Experience Research and Design Specialization,https://www.youtube.com/watch?v=cnkErsyRVbc&list=PLT9RccweJm0_y5DKyqAItqBwk-3HpZC3o,https://i.ytimg.com/vi/cnkErsyRVbc/hq720.jpg?sqp=-oaymwEXCOgCEMoBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLCKmNDV3P35BsKjvSGTLJrrRJW1kw
191,UX/UI Design,User research,youtube,UX User Research,https://www.youtube.com/watch?v=XGmiNftfaeQ&list=PLdkqRlcJ3Gs3HEt4RVJ8t7UOvX1U8_H6G,https://i.ytimg.com/vi/XGmiNftfaeQ/hq720.jpg?sqp=-oaymwEXCOgCEMoBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLBpmSjv40wCHa3mkCA8BJdPb73tPA
192,UX/UI Design,Wireframing skills,youtube,Wireframing hacks in under Two minutes | MockFlow,https://www.youtube.com/watch?v=EnTGPj5rffI&list=PLGK4VLb_IdSlnvJHkw38OFZeYLAOpyH1m,https://i.ytimg.com/vi/EnTGPj5rffI/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLCbNLfFFYXrkBBtdbfH5PPHvYzUVA
193,UX/UI Design,Wireframing skills,youtube,Web Dev & Design - Wireframes (hand drawn),https://www.youtube.com/watch?v=ykHClgOUUj8&list=PLsBzxcbsY_FYSW_tiYnXq8tMI5hm1AUhT,https://i.ytimg.com/vi/ykHClgOUUj8/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLCg8LZCYkLzv8sSSyYtdhvOH8Nvww
194,UX/UI Design,Wireframing skills,youtube,Sketching & Wireframing for Beginners: UX/UI Design Basics,https://www.youtube.com/watch?v=G1ApBfA5BFI&list=PLWNkv6VriSsra0KQHVYeNVLqG1pco-QrI,https://i.ytimg.com/vi/G1ApBfA5BFI/hq720.jpg?sqp=-oaymwEXCOgCEMoBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLDavrOhI9YM6L-Y9g44MPzLCydw3w
195,UX/UI Design,Wireframing skills,youtube,"Mastering Figma: Wireframes, Mockups, and Prototype",https://www.youtube.com/watch?v=b21JK_enPyY&list=PLCE3v4D5D9DPa-qLKEDxiUYEFeHtbW67U,https://i.ytimg.com/vi/b21JK_enPyY/hq720.jpg?sqp=-oaymwEXCOgCEMoBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLBnyFO7d_YCMIS76tZdg6bbTnyfCg
196,UX/UI Design,Prototyping ability,youtube,Rapid Prototyping: A Complete Guide,https://www.youtube.com/watch?v=08VmRcZ9LzE&list=PLHWnDwFYKkD0LbX_LznVRboeV7sAGWLYx,https://i.ytimg.com/vi/08VmRcZ9LzE/hqdefault.jpg?sqp=-oaymwEXCOADEI4CSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLCanjkvGRKB9b0Az1qINCIM5Eqn4w
197,UX/UI Design,Prototyping ability,youtube,Digital Prototyping,https://www.youtube.com/watch?v=nEPhCoP9tSk&list=PL681ACE8D58165546,https://i.ytimg.com/vi/nEPhCoP9tSk/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLCqjo0D3oT1gj5aFeKg3R60sT1DkQ
198,UX/UI Design,Prototyping ability,youtube,Prototype series,https://www.youtube.com/watch?v=LVSmp0zW8pY&list=PLX2vGYjWbI0SwlTX_RLSD0JmzUeS0f1OK,https://i.ytimg.com/vi/LVSmp0zW8pY/hq720.jpg?sqp=-oaymwEXCOgCEMoBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLAZHG7dVnBUo4J2DSAuL6z8xzLqMg
199,UX/UI Design,Prototyping ability,youtube,[Prototype 2] 100% walkthrough,https://www.youtube.com/watch?v=32JyVUhJGPc&list=PLJw500QNRAdB8e3O5j6rE3lWJJzvhJmaP,https://i.ytimg.com/vi/32JyVUhJGPc/hq720.jpg?sqp=-oaymwEdCOgCEMoBSFryq4qpAw8IARUAAIhCGAHtAWZm5kE=&rs=AOn4CLDFSO2yHYKe1AGU51FmEV36QMiUhg
200,Blogging,Writing passion,youtube,Writing Passion,https://www.youtube.com/watch?v=NMQGa6grfeE&list=PL8BtraZIIfZhEdPZZGafi2HGFOd7tZ1BZ,https://i.ytimg.com/vi/NMQGa6grfeE/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLCuAv5gt43can5x4YlvnH3LRryHLg
201,Blogging,Writing passion,youtube,🫧🪻My writing passion🪻🫧,https://www.youtube.com/watch?v=KH5fbCrIupw&list=PLM9V0KOnOq0NGfwR5gi6GSRtEu_-wZx0P,https://i.ytimg.com/vi/KH5fbCrIupw/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLAjtSbdRtF8C6bJLrtw_TD9heGiug
202,Blogging,Writing passion,youtube,Writing passion,https://www.youtube.com/watch?v=0T-BCIFeqq8&list=PLQopp15I6kGxFafN2S9GY51LaC6PobxBc,https://i.ytimg.com/vi/0T-BCIFeqq8/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLAFOTwJdP-YksjP1SKWLGfq73cyuQ
203,Blogging,Writing passion,youtube,Scribo Ink: Unleash Your Writing Passion,https://www.youtube.com/watch?v=8MJMKnjlG6M&list=PLoDqG5ssv_-YFFm2cRGM_DB0DtfQXeM9z&pp=0gcJCV8EOCosWNin,https://i.ytimg.com/vi/8MJMKnjlG6M/hq720.jpg?sqp=-oaymwEXCOgCEMoBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLCkX8BWOMS1aUQVjAhErEkaVyPfpQ
204,Blogging,Topic knowledge,youtube,Knowledge Series | Master Playlist | Important Static Topics For UPSC Prelims & Mains 2022-2023,https://www.youtube.com/watch?v=XOZfbq6ydO8&list=PLkJ-kjtioPGrQ_jYd2rnFyvc4BUSEA8vL,https://i.ytimg.com/vi/XOZfbq6ydO8/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLA5pSNgiY_wDoqmMSq2FsYEsymLQA
205,Blogging,Topic knowledge,youtube,1.3 TOC | AUTOMATA THEORY (Complete Playlist),https://www.youtube.com/watch?v=9kuynHcM3UA&list=PLmXKhU9FNesSdCsn6YQqu9DmXRMsYdZ2T&pp=0gcJCV8EOCosWNin,https://i.ytimg.com/vi/9kuynHcM3UA/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLCfmmEzNhgR_m9-f_RV6tM1RSKIUg
206,Blogging,Topic knowledge,youtube,Knowledge Language and Curriculum - BEd Classes,https://www.youtube.com/watch?v=5uO9A6OwJ4A&list=PLX0ruE_vr5E6Fzfwgw0gvxEBgGyh7OwHJ,https://i.ytimg.com/vi/5uO9A6OwJ4A/hq720.jpg?sqp=-oaymwEXCOgCEMoBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLC5GEubNBeTlr8gflNDrB4vmxnJJg
207,Blogging,Topic knowledge,youtube,Knowledge and curriculum b.ed 2nd year,https://www.youtube.com/watch?v=bw1g64dio74&list=PL1nAJAbk0NdddVEqPxRhC1bRxYj5Glxxo,https://i.ytimg.com/vi/bw1g64dio74/hq720.jpg?sqp=-oaymwEXCOgCEMoBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLBMsGOythTmpNFr9hY05X6loh-AxA
208,Blogging,Audience engagement,youtube,Audience Engagement,https://www.youtube.com/watch?v=5lBgTmkZvrs&list=PLCXwft6iPW2T7x0jsne8Sk0hBJ1bCAMXd,https://i.ytimg.com/vi/5lBgTmkZvrs/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLCi-yPdY1FSGH_9e66a1bXZ_miPmA
209,Blogging,Audience engagement,youtube,Audience Engagement,https://www.youtube.com/watch?v=_OF-yuNTPbw&list=PLxFsKUOMBdd7DOPrETSGWdM7CPhwn4G6U,https://i.ytimg.com/vi/_OF-yuNTPbw/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLCgzcsrNO3s_Q_W_MXmkYR9N2gr9w
210,Blogging,Audience engagement,youtube,Audience Engagement - Learn. Connect. Experience. // Viddsee.com,https://www.youtube.com/watch?v=N9INJ2pfIpA&list=PLhci-77J7M2ccatWyXnb_C4tTC-T4rvvl,https://i.ytimg.com/vi/N9INJ2pfIpA/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLCgt6H__gChFJw4P94hktl2Cr98uA
211,Blogging,Audience engagement,youtube,Audience Engagement,https://www.youtube.com/watch?v=cXYYp4wbgKY&list=PL6T-QiNrpD8C4fUcCfIt_hUuhhUStZ80u,https://i.ytimg.com/vi/cXYYp4wbgKY/hq720.jpg?sqp=-oaymwEXCOgCEMoBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLA-VtNF36sCUmh12xNWo83I-f_Xag
212,Blogging,Platform familiarity,youtube,Multi-Vendor Ecommerce Platform from Scratch with Next js 14,https://www.youtube.com/watch?v=KY1t_AvyD-0&list=PLDn5_2K0bUmfREsFv1nSHDbmHEX5oqI3Z,https://i.ytimg.com/vi/KY1t_AvyD-0/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLBeZ_941N0DFQuau6vnlH2AaonBpQ
213,Blogging,Platform familiarity,youtube,How to Develop a Custom Embedded Coder Target for an ARM Cortex A-Based Hardware Platform,https://www.youtube.com/watch?v=cg238caUd8c&list=PLn8PRpmsu08o7vKbsLr5wRt9YmZj0m-ZH,https://i.ytimg.com/vi/cg238caUd8c/hqdefault.jpg?sqp=-oaymwEXCOADEI4CSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLBoQ6QEw0HRy4VgwrHvFSllfowzCw
214,Blogging,Platform familiarity,youtube,Free Artificial Intelligence Basic Course,https://www.youtube.com/watch?v=3tDE4hDaYgw&list=PLxf3-FrL8GzTIQpnY_UyzDX6JK0_Kbe_t,https://i.ytimg.com/vi/3tDE4hDaYgw/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLAS3mejp1tyQfPOPBlem9ZyKeb7Tg
215,Blogging,Platform familiarity,youtube,Linux Command Line Tutorial For Beginners | Bash Terminal | Linux Terminal,https://www.youtube.com/watch?v=YHFzr-akOas&list=PLS1QulWo1RIb9WVQGJ_vh-RQusbZgO_As,https://i.ytimg.com/vi/YHFzr-akOas/hqdefault.jpg?sqp=-oaymwEXCOADEI4CSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLCRv1oAGlUoSG2n_qyjSfxuLHB73g
216,Blogging,SEO basics,youtube,Learn Complete SEO in Depth | SEO Course Full - SEO Tutorial in Hindi | SEO Tutorials from Beginner to Advanced.,https://www.youtube.com/watch?v=83RXYrqRLeM&list=PLNfnAKZ4Zsar3Jwb59D0dJeQ-RnsaqpoT,https://i.ytimg.com/vi/83RXYrqRLeM/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLA7_xvjYSHDSXq2lGTVAfdFPOLakQ
217,Blogging,SEO basics,youtube,SEO Full Free Course (New Updated) by WsCube Tech,https://www.youtube.com/watch?v=bLUkIgY8MTE&list=PLjVLYmrlmjGdNxIBIdaDEHtI4gAxaYoq1,https://i.ytimg.com/vi/bLUkIgY8MTE/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLCpAWZ1MrQ_zw8mCvfErTSLbT9mbQ
218,Blogging,SEO basics,youtube,SEO Unlocked - Neil Patel's Free SEO Course,https://www.youtube.com/watch?v=Q_lySNxCag0&list=PLJR61fXkAx11Oi6EpqJ9Es4rVOIZhwlSG,https://i.ytimg.com/vi/Q_lySNxCag0/hq720.jpg?sqp=-oaymwEXCOgCEMoBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLAwqymjBvtmzHr3RJIz98NI2i0B4Q
219,Blogging,SEO basics,youtube,SEO Course for Beginners (by Ahrefs),https://www.youtube.com/watch?v=btwC4zmewss&list=PLvJ_dXFSpd2vk6rQ4Rta5MhDIRmakFbp6,https://i.ytimg.com/vi/btwC4zmewss/hq720.jpg?sqp=-oaymwEXCOgCEMoBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLDWDbF0M2ZV9fH7EpLbG2CrNcYJRA
220,Video Content Creation,Storytelling ability,youtube,How to Tell a Really Good Story,https://www.youtube.com/watch?v=LiyAxG6HFnk&list=PLfThOBOTIB5dkuIkl-2QauIpHxOEv0Riq,https://i.ytimg.com/vi/LiyAxG6HFnk/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLANhiwPTzAFfjY8r2-ga1uC-lutkw
221,Video Content Creation,Storytelling ability,youtube,Top Management Stories for Leaders | Leadership Wisdom,https://www.youtube.com/watch?v=r3oPC27S20c&list=PLOaeOd121eBEB9VZnf1Ml6v52NbiOpoa_,https://i.ytimg.com/vi/r3oPC27S20c/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLBt-DzJP2C00NHY5t_TMTjGjBM6Tg
222,Video Content Creation,Storytelling ability,youtube,SKIT COMPILATIONS,https://www.youtube.com/watch?v=QuvaE1wEOGQ&list=PLp-RvoseM0PRFLW0tkGsoRbO7d5H3nH88,https://i.ytimg.com/vi/QuvaE1wEOGQ/hq720.jpg?sqp=-oaymwEXCOgCEMoBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLBxFnXa4a6KrOeMPIrRnMfppQcE5g
223,Video Content Creation,Storytelling ability,youtube,How to tell a story to communicate effectively? A Story Bank,https://www.youtube.com/watch?v=eSYjrBUKgcE&list=PLdi8fncW2wNMPP8hMTwmTzxUBqEWHxTRf,https://i.ytimg.com/vi/eSYjrBUKgcE/hqdefault.jpg?sqp=-oaymwEXCOADEI4CSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLB98YXKgVOodIdAvrnfpDwIcJZPaQ
224,Video Content Creation,Filming basics,youtube,Filming camera basics,https://www.youtube.com/watch?v=e5KwoaL8wAk&list=PLjqUPh5AxG253qyvhTDa14LBRVzxgEwpU,https://i.ytimg.com/vi/e5KwoaL8wAk/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLBbp-2zZYWr7GpsSlLIeuaQohGE7A
225,Video Content Creation,Filming basics,youtube,FILMING BASICS,https://www.youtube.com/watch?v=O2AUPvoGwKI&list=PLPl9o42Onty2VoauWfu3j0-2BHiHtv2n2,https://i.ytimg.com/vi/O2AUPvoGwKI/hq720.jpg?sqp=-oaymwExCNAFEJQDSFryq4qpAyMIARUAAIhCGAHwAQH4Af4JgALQBYoCDAgAEAEYciBhKD4wDw==&rs=AOn4CLDE2GvdUhpINLOREh9QEoD9MUyj4Q
226,Video Content Creation,Filming basics,youtube,filming basics,https://www.youtube.com/watch?v=3VS2iNhz180&list=PL420DB882ECE34498,https://i.ytimg.com/vi/3VS2iNhz180/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLAYq1vHs8l0JRjEf2-bfBzWgSRhnw
227,Video Content Creation,Filming basics,youtube,Filming basics,https://www.youtube.com/watch?v=Z-3Ygp7cGmI&list=PLxz7odhH4SS2mCz1ekhTyaDkcO6wvdazO,https://i.ytimg.com/vi/Z-3Ygp7cGmI/hq720.jpg?sqp=-oaymwEXCOgCEMoBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLDdRJFigXVVcD-lCKNBwbMps-WiOA
228,Video Content Creation,Editing software,youtube,Adobe Premiere Pro CC Course,https://www.youtube.com/watch?v=h6eeDgBjZq8&list=PLW-zSkCnZ-gABGZU8--ISUauyewG40Yex,https://i.ytimg.com/vi/h6eeDgBjZq8/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLAvJUe_ipYGrrrFkBwHhXZLhUXPOw
229,Video Content Creation,Editing software,youtube,Video Editing Course,https://www.youtube.com/watch?v=qQdcYdFM17k&list=PLTukPelH6ee67bP78MB1rTs-6pk2BFvfZ,https://i.ytimg.com/vi/qQdcYdFM17k/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLDsHAoeCp4d6A8zQjOVnT8a3bl_sg
230,Video Content Creation,Editing software,youtube,DaVinci Resolve 19 - The Best Video Editing Course in Hindi,https://www.youtube.com/watch?v=vv6mtkEwGAU&list=PL2HeOArLswsVuHMZJAHNrkAoQ375mVpwJ,https://i.ytimg.com/vi/vv6mtkEwGAU/hq720.jpg?sqp=-oaymwEXCOgCEMoBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLADF6EisTkE2okHhUY4FyidxOd8SA
231,Video Content Creation,Editing software,youtube,Smartcut Pro Short Traning Video,https://www.youtube.com/watch?v=PDUdSv09gLw&list=PL3_hhP4hoivMjRt-YSoi8pgDmc3U1cE7_,https://i.ytimg.com/vi/PDUdSv09gLw/hq720.jpg?sqp=-oaymwExCOgCEMoBSFryq4qpAyMIARUAAIhCGAHwAQH4Af4JgALQBYoCDAgAEAEYZCBkKGQwDw==&rs=AOn4CLB5ALvLoxV4KkaS7xQCrbVkBVa7hA
232,Video Content Creation,Audio quality,youtube,Hi-Res AUDIO Songs,https://www.youtube.com/watch?v=87LBOCbbsAY&list=PLNAV1iMnuNOFC7v1HsVLel10RBzjQlFea,https://i.ytimg.com/vi/87LBOCbbsAY/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLAKe0WJgEf-SMP1Ooal3r639E08tw
233,Video Content Creation,Audio quality,youtube,FLAC - HQ Audio - 24-bit 48/96/192 kHz - Audiophile - Remastered - Vinyl,https://www.youtube.com/watch?v=XRQ6xhCLQOI&list=PLfM00ncplOQ8mT4C2HWF8m2NCbjzHRaDG,https://i.ytimg.com/vi/XRQ6xhCLQOI/hq720.jpg?sqp=-oaymwExCNAFEJQDSFryq4qpAyMIARUAAIhCGAHwAQH4Af4JgALQBYoCDAgAEAEYYyBjKGMwDw==&rs=AOn4CLBv_5G2po4gDM4XzCYqFjXCcKdoLQ
234,Video Content Creation,Audio quality,youtube,Audiophile Music,https://www.youtube.com/watch?v=YQHsXMglC9A&list=PL63l4jbFaYeJGMtA-r43Pi7EFEgAkqPvp,https://i.ytimg.com/vi/YQHsXMglC9A/hq720.jpg?sqp=-oaymwEXCOgCEMoBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLBYI0UiYD33egy7j-EMCmJGI5yQsg
235,Video Content Creation,Audio quality,youtube,High Quality Songs,https://www.youtube.com/watch?v=FuOQhvCFlGQ&list=PLluIAFAeo08PwKRr7ZRxZNfW00OMGkXr3&pp=0gcJCV8EOCosWNin,https://i.ytimg.com/vi/FuOQhvCFlGQ/hq720.jpg?sqp=-oaymwEXCOgCEMoBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLDi7IU6SVsXKBGNK-SOQEwVryOr0Q
236,Video Content Creation,Visual aesthetics,youtube,Anime visuals for studying,https://www.youtube.com/watch?v=J5LQ5DRzEwk&list=PLufFNyAYHw-m10bhQIbTIi0u8BiFENcuV,https://i.ytimg.com/vi/J5LQ5DRzEwk/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLDukr4r4KSP9Q61nFJm9xEsmJZiFw
237,Video Content Creation,Visual aesthetics,youtube,Aesthetic Visuals,https://www.youtube.com/watch?v=o4jE24WixcI&list=PLOBWGHoA3c66U8HULI2XuKGBuR5X3EagV&pp=0gcJCV8EOCosWNin,https://i.ytimg.com/vi/o4jE24WixcI/hqdefault.jpg?sqp=-oaymwEdCOADEI4CSFryq4qpAw8IARUAAIhCGAHtAZmZGUI=&rs=AOn4CLC30s_gXkPLkC6vx6aKY6PUyLxT3Q
238,Video Content Creation,Visual aesthetics,youtube,Visuals,https://www.youtube.com/watch?v=tiz2JHlNIrA&list=PLlL5t_eMGrnVJ5lZtqA8MqMziqwWmCd3p,https://i.ytimg.com/vi/tiz2JHlNIrA/hqdefault.jpg?sqp=-oaymwExCOADEI4CSFryq4qpAyMIARUAAIhCGAHwAQH4Af4EgALoAooCDAgAEAEYfyAcKDQwDw==&rs=AOn4CLAl6BOb3vNlxBZIJQNJ0QYOJu8TWA
239,Video Content Creation,Visual aesthetics,youtube,ANIME AESTHETIC CLIPS,https://www.youtube.com/watch?v=pDxC1psVJAw&list=PL-KPTGHcjzIRawoMszgXGVEO7Jit8Xh2i&pp=0gcJCV8EOCosWNin,https://i.ytimg.com/vi/pDxC1psVJAw/hqdefault.jpg?sqp=-oaymwEXCOADEI4CSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLBoUHiBdiVK3pUvIYjQbuTl9wTuJg
240,Graphic Design,Design principles,youtube,Learn Graphic Design Principles (ESSENTIAL TO DESIGNERS),https://www.youtube.com/watch?v=FpwZTl3dCZE&list=PL-c9Rq56P4KkVJdnL3YVesRGP-MLkzgme,https://i.ytimg.com/vi/FpwZTl3dCZE/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLDw-ds8sw24fXgkmdfjslBXPAWolw
241,Graphic Design,Design principles,youtube,Graphic Design Principles,https://www.youtube.com/watch?v=6xQsVUmAmNo&list=PL3KzWnEOFMwvreOJ1ovCMTb3Vg6mSNowL,https://i.ytimg.com/vi/6xQsVUmAmNo/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLA-wZlPNWpH-F8n9FcK1Z3UVvuqxw
242,Graphic Design,Design principles,youtube,Solid Design Principles,https://www.youtube.com/watch?v=HLFbeC78YlU&list=PL6n9fhu94yhXjG1w2blMXUzyDrZ_eyOme,https://i.ytimg.com/vi/HLFbeC78YlU/hqdefault.jpg?sqp=-oaymwEXCOADEI4CSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLAzGGskpbprMXV2ZdjSmTEnGW_-VA
243,Graphic Design,Design principles,youtube,Basic Principles of Design (Course),https://www.youtube.com/watch?v=4Fb3czArLNw&list=PLB7pbNktGmfSuCWjofzlJAjzd62DeLT1r,https://i.ytimg.com/vi/4Fb3czArLNw/hq720.jpg?sqp=-oaymwEXCOgCEMoBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLAsfO04r5fWYdXiuGaydAv64GEZcA
244,Graphic Design,Software proficiency,youtube,Free Computer 2.0 Batch for All SSC and one-day Exams,https://www.youtube.com/watch?v=xkQx19k6GS4&list=PL5SDlP42gG0iur74_VJiUUCPNtUv7TF20,https://i.ytimg.com/vi/xkQx19k6GS4/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLDx95tYlUIMyB8cJqoAxOT02sP6FQ
245,Graphic Design,Software proficiency,youtube,MS Office MCQ with Answer,https://www.youtube.com/watch?v=fLruNgn2yrA&list=PLXVQUR5Ul748a9X0s5KH4wuPuTB4ockx3,https://i.ytimg.com/vi/fLruNgn2yrA/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLBmHKQeUIihonl8P4OWh_yRfH-rDA
246,Graphic Design,Software proficiency,youtube,CANVA Full Free Course (New Updated) by WsCube Tech,https://www.youtube.com/watch?v=yWJp7gQqCQ8&list=PLjVLYmrlmjGcvBiUmkBQ5isfnBufjnAu3,https://i.ytimg.com/vi/yWJp7gQqCQ8/hq720.jpg?sqp=-oaymwEXCOgCEMoBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLDQVk2cZJKGeO0KGdkw6ccnmKCyEQ
247,Graphic Design,Software proficiency,youtube,CS 001 Computer Proficiency License,https://www.youtube.com/watch?v=H9eEjMDDJgI&list=PLioD3w5I2MtclSmGg0wNoEFjBKiWg5WjP,https://i.ytimg.com/vi/H9eEjMDDJgI/hq720.jpg?sqp=-oaymwEXCOgCEMoBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLBxx9PaiY7X7eEcODwiksgNf-ZqHA
248,Graphic Design,Color theory,youtube,Color theory,https://www.youtube.com/watch?v=oxr-5CIQm1c&list=PLqHQqwl9gzyeUiio0WqjoPpAvC1jE_sWY,https://i.ytimg.com/vi/oxr-5CIQm1c/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLAbyFwCK3zQYN8CW_576is2G7moKg
249,Graphic Design,Color theory,youtube,Color Theory,https://www.youtube.com/watch?v=QkCVrNoqcBU&list=PLroLjS4HDi0BLMx3d7mzROMfm7bC9ZQuc,https://i.ytimg.com/vi/QkCVrNoqcBU/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLCTUkNBVaCg9l1W4JrvljngfNaHZg
250,Graphic Design,Color theory,youtube,Super Easy Color Theory,https://www.youtube.com/watch?v=e5IO4uSDQps&list=PLpD2RS3zo8zRBXGjKjp_5ZWBTZnKW-4XE,https://i.ytimg.com/vi/e5IO4uSDQps/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLBH_Y7MahKS_xx1mRhSwWu7FfrNBw
251,Graphic Design,Color theory,youtube,Color Theory: Understanding how color works and how to use them well,https://www.youtube.com/watch?v=YeI6Wqn4I78&list=PLYZC05VVDgpQYFvTOkCoR--osTveRZUZh,https://i.ytimg.com/vi/YeI6Wqn4I78/hq720.jpg?sqp=-oaymwEXCOgCEMoBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLDIeM48aLBrwPM_on3JLNRoBrDiVw
252,Graphic Design,Typography knowledge,youtube,Typography Knowledge,https://www.youtube.com/watch?v=os4lUpj3nvw&list=PLHwykWc-vGEd1pDDBPjG5VLCDtxJiS_Wr&pp=0gcJCV8EOCosWNin,https://i.ytimg.com/vi/os4lUpj3nvw/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLBqDvyDI8JI7xZpt2nh5cuhNUit8w
253,Graphic Design,Typography knowledge,youtube,Graphic Design Theory Classes,https://www.youtube.com/watch?v=ssC8O2kWWWA&list=PLW-zSkCnZ-gBA67ZtNUjIMfc_kwLo3MET,https://i.ytimg.com/vi/ssC8O2kWWWA/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLDWaOFqR4fBH1vA2jW7AJiF-TsmCA
